06/18/21 12:33:15, 4, 179444.45, -29.98, 0.00,
06/18/21 12:33:16, -32.55, 995.19, 151.51, 73.17%
06/18/21 12:33:16, 53, 183018.87, -30.30, 0.00,    54, 179444.45,, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:17, -32.55, 995.19, 151.51, 73.17%
06/18/21 12:33:17, 53, 183018.87, -30.30, 0.00,    54, 179444.45,52, 186730.76, -30.62, 0.00,    53, 183018.87, -30.30, 0.00,
06/18/21 12:33:18, -32.55, 995.20, 151.39, 73.13%
06/18/21 12:33:18, 53, 183018.87, -30.30, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:19, -32.54, 995.23, 151.60, 73.09%
06/18/21 12:33:19, 52, 186730.76, -30.62, 0.00,    53, 183018.87, -30.30, 0.00,
06/18/21 12:33:20, -32.54, 995.20, 151.35, 73.10%
06/18/21 12:33:20, 53, 183018.87, -30.30, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:21, -32.55, 995.15, 151.77, 73.08%
06/18/21 12:33:21, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:22, -32.56, 995.16, 151.70, 73.06%
06/18/21 12:33:23, 53, 183018.87, -30.30, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:23, -32.56, 995.16, 151.69, 73.06%
06/18/21 12:33:24, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:24, -32.57, 995.20, 151.63, 73.05%
06/18/21 12:33:25, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:25, -32.57, 995.21, 151.31, 73.02%
06/18/21 12:33:26, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:26, -32.57, 995.16, 151.70, 73.02%
06/18/21 12:33:27, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:27, -32.56, 995.18, 151.54, 73.06%
06/18/21 12:33:28, 53, 183018.87, -30.30, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:28, -32.55, 995.20, 151.34, 73.05%
06/18/21 12:33:29, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:29, -32.56, 995.15, 151.42, 73.06%
06/18/21 12:33:30, 53, 183018.87, -30.30, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:30, -32.56, 995.16, 151.74, 73.03%
06/18/21 12:33:31, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:31, -32.57, 995.19, 151.46, 73.01%
06/18/21 12:33:32, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:32, -32.57, 995.18, 151.53, 72.99%
06/18/21 12:33:33, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:33, -32.58, 995.18, 151.56, 72.99%
06/18/21 12:33:34, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:34, -32.58, 995.14, 151.83, 72.99%
06/18/21 12:33:35, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:35, -32.58, 995.17, 151.66, 73.00%
06/18/21 12:33:36, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:36, -32.58, 995.13, 151.97, 73.00%
06/18/21 12:33:37, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:37, -32.58, 995.15, 151.84, 73.00%
06/18/21 12:33:38, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:38, -32.58, 995.14, 151.87, 72.99%
06/18/21 12:33:39, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:39, -32.58, 995.21, 151.12, 73.00%
06/18/21 12:33:40, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:40, -32.58, 995.20, 151.41, 72.99%
06/18/21 12:33:41, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:41, -32.59, 995.17, 151.66, 73.00%
06/18/21 12:33:42, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:42, -32.58, 995.14, 151.84, 72.99%
06/18/21 12:33:43, 52, 186730.76, -30.62, 0.00,    54, 179444.45, -29.98, 0.00,
06/18/21 12:33:43, -32.58, 995.16, 151.70, 72.98%
