6.9538749869e-08,-6.28991359e-10
 0.21344558895, 9.8999362308e-07
 0.49999722838, 5.1755949926e-07
 0.75001603365, 7.7476698834e-07
 1.0000002384, 1.0316319958e-06
 1.2499758005, 1.2877322888e-06
 1.4999854565, 1.5426903701e-06
 1.749966383, 1.7968480961e-06
 1.9999972582, 2.0512597985e-06
 2.2498195171, 2.3111424525e-06
 2.5000927448, 2.5839133286e-06
 2.7500255108, 2.8434333217e-06
 2.9999198914, 3.0983640045e-06
 3.2501831055, 3.3471944789e-06
 3.500115633, 3.5887624108e-06
 3.75, 3.8254784158e-06
 3.9998729229, 4.0618688217e-06
 4.2500920296, 4.3007553359e-06
 4.4999790192, 4.5506881179e-06
 4.7498955727, 4.8160504775e-06
 4.9998340607, 5.0928638302e-06
 5.2501292229, 5.3688704611e-06
 5.5000824928, 5.6195835896e-06
 5.749938488, 5.8397722569e-06
 5.9997940063, 6.0651759668e-06
 6.2501182556, 6.3278080233e-06
 6.5000362396, 6.5808512772e-06
 6.7499289513, 6.8322210609e-06
 7.0001740456, 7.0847017923e-06
 7.2501049042, 7.33572233e-06
 7.5000061989, 7.5850643952e-06
 7.7499613762, 7.8370840129e-06
 8.0001068115, 8.0884346971e-06
 8.2499990463, 8.3396589616e-06
 8.4999141693, 8.5905730884e-06
 8.7498168945, 8.8412589321e-06
 9.000123024, 9.0911389634e-06
 9.2499885559, 9.3419948826e-06
 9.4998912811, 9.5944660643e-06
 9.7501249313, 9.8448699646e-06
 10.00003624, 1.0096118785e-05
 10.249968529, 1.0347760508e-05
 10.499810219, 1.0594875675e-05
 10.750052452, 1.0848481907e-05
 10.999977112, 1.1097678907e-05
 11.24988842, 1.1350100976e-05
 11.499846458, 1.1599564459e-05
 11.750020981, 1.1851147974e-05
 11.99991703, 1.2101028005e-05
 12.249857903, 1.2350802535e-05
 12.500105858, 1.2601910385e-05
 12.750021935, 1.2851470274e-05
 12.999872208, 1.310152129e-05
 13.249754906, 1.3352706446e-05
 13.499997139, 1.3605298591e-05
 13.749885559, 1.385430096e-05
 13.999847412, 1.4103323338e-05
 14.249699593, 1.4353965526e-05
 14.499954224, 1.4606237528e-05
 14.749925613, 1.4854798792e-05
 14.999812126, 1.5103883925e-05
 15.249718666, 1.5356947188e-05
 15.499881744, 1.560551209e-05
 15.749783516, 1.5855330275e-05
 15.999724388, 1.6106956537e-05
 16.249948502, 1.6358821085e-05
 16.499944687, 1.6608091755e-05
 16.749794006, 1.6858690287e-05
 16.999725342, 1.7108308384e-05
 17.249961853, 1.7358683181e-05
 17.499843597, 1.7609447241e-05
 17.749809265, 1.7857941202e-05
 17.999662399, 1.8107914002e-05
 18.249923706, 1.8359680325e-05
 18.499818802, 1.861014789e-05
 18.749740601, 1.8860548153e-05
 19, 1.9109405912e-05
 19.249874115, 1.9361710656e-05
 19.499763489, 1.9610359232e-05
 19.749671936, 1.986168536e-05
 19.999990463, 2.0110441255e-05
 20.249866486, 2.0362072974e-05
 20.499847412, 2.0611618311e-05
 20.74962616, 2.0861567464e-05
 20.999849319, 2.1111374735e-05
 21.250406265, 2.1309950171e-05
 21.501626968, 2.1603244022e-05
 21.748495102, 2.1851194106e-05
 21.999124527, 2.2100934075e-05
 22.250366211, 2.2357218768e-05
 22.500802994, 2.2613448891e-05
 22.748016357, 2.2855898351e-05
 22.998962402, 2.3112705094e-05
 23.249612808, 2.3355076337e-05
 23.500244141, 2.3611986762e-05
 23.750997543, 2.3849375793e-05
 23.998464584, 2.4104307158e-05
 24.249267578, 2.4361846954e-05
 24.499929428, 2.4607512387e-05
 24.750600815, 2.4861155907e-05
 25.00123024, 2.5112036383e-05
 25.248504639, 2.5366176487e-05
 25.499002457, 2.5613529942e-05
 25.750204086, 2.5856939828e-05
 26.000619888, 2.6108071324e-05
 26.247823715, 2.636510726e-05
 26.499002457, 2.6612144211e-05
 26.749715805, 2.6864921892e-05
 27.000152588, 2.7117150239e-05
 27.25100708, 2.737237628e-05
 27.498575211, 2.7618414606e-05
 27.748971939, 2.7855136068e-05
 27.999673843, 2.8112219297e-05
 28.250722885, 2.8365058824e-05
 28.501455307, 2.8615773772e-05
 28.74864769, 2.886583934e-05
 28.999502182, 2.9114880817e-05
 29.25012207, 2.9371032724e-05
 29.500692368, 2.9619381166e-05
 29.747915268, 2.9867593184e-05
 29.99911499, 3.0126146157e-05
 30.099191666, 3.0203713322e-05
 30.199594498, 3.0296951081e-05
 30.299570084, 3.0389588574e-05
 30.399902344, 3.048988583e-05
 30.500051498, 3.0591385439e-05
 30.600534439, 3.0692099244e-05
 30.701049805, 3.0787978176e-05
 30.801431656, 3.0890372727e-05
 30.898305893, 3.0992629036e-05
 30.99845314, 3.1088729884e-05
 31.0987854, 3.119473331e-05
 31.198730469, 3.128883327e-05
 31.299102783, 3.1391875382e-05
 31.399393082, 3.1489591493e-05
 31.499643326, 3.1591767765e-05
 31.60021019, 3.1689807656e-05
 31.700479507, 3.179561827e-05
 31.800668716, 3.1886578654e-05
 31.901000977, 3.1995561585e-05
 32.001056671, 3.2092040783e-05
 32.098163605, 3.2189695048e-05
 32.198589325, 3.2293828554e-05
 32.298717499, 3.2386127714e-05
 32.399089813, 3.2490450394e-05
 32.499694824, 3.2592972275e-05
 32.600006104, 3.2694999391e-05
 32.700145721, 3.2798630855e-05
 32.800445557, 3.289633969e-05
 32.900562286, 3.2993451896e-05
 33.000835419, 3.3095562685e-05
 33.100971222, 3.3198190067e-05
 33.201305389, 3.3301952499e-05
 33.298625946, 3.3397987863e-05
 33.39887619, 3.3499552956e-05
 33.49899292, 3.3597305446e-05
 33.59935379, 3.3698484913e-05
 33.699962616, 3.3799136872e-05
 33.79977417, 3.3903867006e-05
 33.900146484, 3.4005668567e-05
 34.000255585, 3.4099761251e-05
 34.100696564, 3.4206899727e-05
 34.201160431, 3.4311382478e-05
 34.301422119, 3.4409513319e-05
 34.398456573, 3.4506589145e-05
 34.498687744, 3.4607728594e-05
 34.598705292, 3.4714772482e-05
 34.698944092, 3.4813812817e-05
 34.799175262, 3.4914206481e-05
 34.89944458, 3.5015964386e-05
 35.000141144, 3.5113193007e-05
 35.05021286, 3.5159133404e-05
 35.100372314, 3.5205914173e-05
 35.150531769, 3.5255270632e-05
 35.20067215, 3.5299006413e-05
 35.250720978, 3.536065924e-05
 35.300964355, 3.5406013922e-05
 35.350963593, 3.5454970202e-05
 35.401439667, 3.5507920984e-05
 35.451007843, 3.5553031921e-05
 35.501232147, 3.5602715798e-05
 35.548107147, 3.5647448385e-05
 35.598255157, 3.5702298192e-05
 35.648181915, 3.5752629628e-05
 35.698322296, 3.5808447137e-05
 35.748596191, 3.5857181501e-05
 35.79876709, 3.5906432458e-05
 35.849163055, 3.5955090425e-05
 35.899280548, 3.6014069337e-05
 35.94953537, 3.6060770071e-05
 35.999622345, 3.610946078e-05
 36.049938202, 3.6160552554e-05
 36.099628448, 3.6214183638e-05
 36.149932861, 3.626765465e-05
 36.199970245, 3.631578511e-05
 36.250347137, 3.6367782741e-05
 36.300029755, 3.6415502109e-05
 36.350353241, 3.6475903471e-05
 36.400390625, 3.6522978917e-05
 36.450695038, 3.6575180275e-05
 36.500507355, 3.662677409e-05
 36.550811768, 3.6676054151e-05
 36.600879669, 3.6725628888e-05
 36.651153564, 3.6779823859e-05
 36.701538086, 3.6828525481e-05
 36.748340607, 3.6879253457e-05
 36.798595428, 3.6931582144e-05
 36.848644257, 3.6982499296e-05
 36.898975372, 3.7030913518e-05
 36.948699951, 3.7088266254e-05
 36.999023438, 3.7138481275e-05
 37.049114227, 3.7191450247e-05
 37.099529266, 3.7244961277e-05
 37.149200439, 3.7296922528e-05
 37.1994133, 3.7347275793e-05
 37.249481201, 3.7401827285e-05
 37.299835205, 3.7451023672e-05
 37.349620819, 3.7505309592e-05
 37.399860382, 3.7552916183e-05
 37.450042725, 3.7606339902e-05
 37.500427246, 3.7663445255e-05
 37.550731659, 3.7715246435e-05
 37.600841522, 3.7768331822e-05
 37.651012421, 3.7820555008e-05
 37.701038361, 3.787170499e-05
 37.751281738, 3.79242083e-05
 37.801128387, 3.7977621105e-05
 37.851306915, 3.8029698771e-05
 37.898090363, 3.8086087443e-05
 37.948425293, 3.8137015508e-05
 37.998138428, 3.8191064959e-05
 38.048412323, 3.8244950701e-05
 38.098438263, 3.8296260755e-05
 38.148639679, 3.8349739043e-05
 38.198627472, 3.8406564272e-05
 38.249004364, 3.8466052501e-05
 38.299152374, 3.8519236114e-05
 38.349262238, 3.8574831706e-05
 38.399585724, 3.8630125346e-05
 38.449840546, 3.8686561311e-05
 38.5, 3.874225149e-05
 38.550060272, 3.8800269976e-05
 38.600311279, 3.8858812331e-05
 38.650279999, 3.8914946344e-05
 38.700389862, 3.8972473703e-05
 38.750579834, 3.9033522626e-05
 38.800769806, 3.909874431e-05
 38.850658417, 3.9160600863e-05
 38.900684357, 3.922812175e-05
 38.950897217, 3.9289298002e-05
 39.001026154, 3.9360820665e-05
 39.048168182, 3.9418777305e-05
 39.097949982, 3.9495196688e-05
 39.148143768, 3.9574180846e-05
 39.198375702, 3.9657821617e-05
 39.24855423, 3.9744278183e-05
 39.298938751, 3.9840611862e-05
 39.34910965, 3.9949896745e-05
 39.399353027, 4.0076527512e-05
 39.449432373, 4.0235488996e-05
 39.499389648, 4.0436509153e-05
 39.549449921, 4.0709212044e-05
 39.599773407, 4.1103125113e-05
 39.649913788, 4.1690127546e-05
 39.699859619, 4.2585030315e-05
 39.749897003, 4.3976557208e-05
 39.800170898, 4.610585529e-05
 39.850231171, 4.9241250963e-05
 39.900524139, 5.3738654969e-05
 39.950195313, 5.9834110289e-05
 40.000469208, 6.7903056333e-05
 40.05134964, 7.8579061665e-05
 40.101715088, 9.1186877398e-05
 40.151958466, 0.00010609735182
 40.202259064, 0.00012344813149
 40.248859406, 0.00014175497927
 40.298999786, 0.00016400015738
 40.349018097, 0.00018889519561
 40.399089813, 0.00021679334168
 40.449260712, 0.00024792584009
 40.499462128, 0.00028248145827
 40.549419403, 0.00032066126005
 40.599407196, 0.00036275151069
 40.649585724, 0.00040938993334
 40.699523926, 0.00046047626529
 40.749858856, 0.00051702087512
 40.799468994, 0.00057812558953
 40.849742889, 0.00064593326533
 40.900848389, 0.00072329369141
 40.951335907, 0.00080508179963
 41.001506805, 0.00089332769858
 41.051685333, 0.00098936760332
 41.101764679, 0.001092839404
 41.152057648, 0.001204938977
 41.20192337, 0.0013242717832
 41.252124786, 0.00145278126
 41.30222702, 0.001589557738
 41.352611542, 0.0017354184529
 41.399486542, 0.001878298237
 41.449066162, 0.0020373563748
 41.499370575, 0.0022063509095
 41.549266815, 0.0023814216256
 41.599590302, 0.0025648761075
 41.64944458, 0.002752587432
 41.699756622, 0.0029485614505
 41.749736786, 0.0031484181527
 41.800067902, 0.0033548835199
 41.850322723, 0.0035658918787
 41.900543213, 0.0037804215681
 41.950561523, 0.0039982507005
 42.000762939, 0.0042205112986
 42.050701141, 0.0044443863444
 42.100971222, 0.0046725696884
 42.15114212, 0.0049027549103
 42.175098419, 0.0050001000054
